"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: marzo 2026"
"Proceso de Liquidacion: Original (L0) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 14/abr/2026 05:00:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","24/03/2026","16","3342.4979","6503.5196","18.0448","1140.4444","22693.5744","625.9317","330.5078","4324.7597","1530.2969","2831.424","1452.5359"
"SEN","24/03/2026","17","4053.4935","5981.3249","14.4504","1147.2963","22996.1669","621.0157","332.9235","4770.2691","1530.2081","2877.522","1482.4293"
"SEN","24/03/2026","18","4610.1219","4930.7885","6.8589","1145.9558","23517.5783","652.6521","330.3871","4513.0868","1529.6336","2844.5366","1710.2324"
"SEN","24/03/2026","19","4806.9064","1499.5519","8.9407","1161.839","24898.2671","704.0479","330.6966","6145.345","1528.9329","2857.8292","1781.0272"
"SEN","24/03/2026","20","4458.9015","124.5413","23.0726","1213.3919","25923.0054","581.1899","332.3483","7561.1082","1528.8361","3189.1701","1809.552"
"SEN","24/03/2026","21","4357.5244","57.0773","23.5472","1210.8227","25955.5954","538.691","333.0425","7579.0912","1528.9026","3320.0421","1813.9373"
"SEN","24/03/2026","22","4203.9966","7.9303","22.1854","1204.1721","25512.2341","539.5667","333.3769","7504.6444","1528.7229","3216.2316","1796.5644"
"SEN","24/03/2026","23","4186.1367","4.8596","22.8712","1205.1954","25495.3389","508.0209","332.7888","6429.7941","1529.5417","3110.1653","1660.4641"
"SEN","24/03/2026","24","4282.1741","3.3275","23.4831","1208.8877","25304.1367","489.1064","333.0483","4772.5467","1529.7974","3054.7996","1599.9352"
"SEN","25/03/2026","1","3936.5372","0.1019","23.6802","1209.2979","25018.8432","500.3071","333.957","3624.464","1529.8759","3052.5631","1337.0601"
"SEN","25/03/2026","2","3614.3011","0.0005","23.999","1146.9344","24380.6952","479.6545","334.9718","3398.5531","1530.4528","2847.4271","1310.7573"
"SEN","25/03/2026","3","3325.2435","0.0007","23.5139","1148.8255","24103.2806","494.4544","335.7445","3128.9256","1531.1342","2542.3873","1305.4152"
"SEN","25/03/2026","4","3206.3257","0.0008","23.5546","1148.1112","23737.5243","488.2291","336.1401","2765.7741","1531.7669","2489.9187","1295.602"
"SEN","25/03/2026","5","3212.0612","0.0006","23.7399","1150.4313","23614.1591","492.7606","336.1904","2771.4256","1532.7543","2498.3555","1300.2846"
"SEN","25/03/2026","6","3323.365","0.0075","23.3294","1149.0293","23805.7899","507.4629","337.2104","2662.3127","1533.537","2582.4428","1309.8852"
"SEN","25/03/2026","7","3445.1313","43.6507","23.5553","1180.7657","24772.5574","514.8466","337.8645","2598.8158","1534.5019","2566.8388","1321.5568"
"SEN","25/03/2026","8","3256.137","1605.9467","23.4457","1206.2077","24509.9653","516.6752","337.88","2172.6617","1535.2467","2498.5382","1347.6053"
"SEN","25/03/2026","9","3234.7666","5177.6663","22.598","1217.0641","22443.1293","467.4543","336.84","1707.3001","1535.5278","2486.4732","1347.9329"
"SEN","25/03/2026","10","3402.3088","5835.249","23.541","1225.1838","21949.0878","462.0031","335.0538","2045.9413","1535.2388","2471.0737","1349.3811"
"SEN","25/03/2026","11","3426.2852","6063.6076","23.7576","1208.2213","21679.167","422.6318","337.3443","2366.1036","1535.0073","2399.5294","1358.5621"
"SEN","25/03/2026","12","3732.4106","6379.3565","22.8047","1155.5844","21480.7486","412.1698","337.7653","2645.0724","1534.004","2406.4775","1371.5891"
"SEN","25/03/2026","13","4064.0909","6307.6863","23.6512","1149.9788","21656.5147","413.2511","337.4791","2879.7992","1532.8727","2489.31","1382.2398"
"SEN","25/03/2026","14","4162.3394","6575.3291","22.9025","1149.4388","21586.5755","450.8734","335.6091","3202.5752","1531.3818","2523.9237","1356.0286"
"SEN","25/03/2026","15","4436.168","6885.3997","24.3615","1149.4052","21543.7553","486.6156","325.3118","3463.3358","1523.81","2514.5026","1461.9971"
"SEN","25/03/2026","16","4608.9086","6663.3185","24.2297","1189.6784","21984.2737","524.7002","314.595","3882.7572","1513.4691","2606.0864","1552.1995"
"SEN","25/03/2026","17","4712.5713","6518.9787","24.1841","1216.5789","22669.1078","539.8395","333.7995","3967.8643","1508.0076","2691.7259","1608.9931"
"SEN","25/03/2026","18","4977.1006","5352.1844","24.3224","1220.9609","23669.5355","553.7966","337.2134","4113.0365","1507.8523","2679.1732","1822.382"
"SEN","25/03/2026","19","5146.5435","1662.7458","22.5921","1218.1147","25648.7202","593.0128","337.1648","5322.3445","1511.1326","2735.9523","1905.1756"
"SEN","25/03/2026","20","5069.6488","104.6253","24.1197","1215.0758","26806.5836","602.9617","337.026","6567.8516","1514.0452","2886.1347","1911.1827"
"SEN","25/03/2026","21","5086.5026","17.7266","24.4392","1215.2837","25628.6985","626.5098","333.4544","7709.7009","1516.0588","3053.6489","1890.9728"
"SEN","25/03/2026","22","4992.7303","14.6429","24.338","1163.5093","25102.6261","630.5441","327.9823","7688.4184","1517.9837","3050.1416","1835.2602"
"SEN","25/03/2026","23","4890.698","8.0106","23.1679","1137.5719","24397.4239","628.31","329.1786","7405.3329","1521.152","2989.8435","1662.7396"
"SEN","25/03/2026","24","4892.6379","6.0194","24.4435","1117.674","24026.8632","611.8939","329.9749","6046.3983","1522.9809","2971.0043","1592.4227"
"SEN","26/03/2026","1","4970.5469","0.389","24.3534","1017.8543","24007.704","572.6093","331.1663","4455.2855","1525.7276","2873.3903","1482.6856"
"SEN","26/03/2026","2","4869.0909","0.0006","23.4213","979.8528","24095.4114","554.0307","333.5652","3083.6871","1527.8184","2855.4806","1404.5012"
"SEN","26/03/2026","3","4626.8255","0.0007","24.3606","982.1984","23837.5265","539.6149","341.5798","2331.7486","1529.8515","2647.967","1367.9206"
"SEN","26/03/2026","4","4402.186","0.0008","24.0696","976.4003","23713.2204","511.7733","342.827","2316.2215","1531.0117","2536.1496","1353.1466"
"SEN","26/03/2026","5","4324.5199","0.0004","23.8592","977.8196","23344.6018","482.9432","342.3017","2303.381","1532.1918","2535.6501","1355.2582"
"SEN","26/03/2026","6","4114.1604","0.01","23.3242","979.6343","23680.9091","468.4796","343.8526","2585.1476","1533.8322","2498.7662","1359.5204"
"SEN","26/03/2026","7","4043.7212","32.2065","23.7072","973.7025","23926.8625","486.9896","344.2357","3052.6324","1535.3662","2389.923","1342.4756"
"SEN","26/03/2026","8","3918.742","1679.5292","23.7081","970.0323","23083.5013","492.2446","343.9327","3116.4778","1536.9489","2409.1846","1378.3485"
"SEN","26/03/2026","9","3923.1071","4901.0234","22.8439","969.4624","21331.5036","413.4568","340.2498","2680.7713","1537.8839","2384.213","1375.7561"
"SEN","26/03/2026","10","4078.5525","5930.6754","18.8968","972.8182","20754.0275","417.9243","342.5188","2630.7758","1537.7937","2363.0204","1382.9209"
"SEN","26/03/2026","11","4087.811","6414.417","21.4301","982.8627","20333.2653","373.871","343.9178","2860.6984","1536.4443","2364.0029","1394.2422"
"SEN","26/03/2026","12","4193.915","6143.7298","22.4944","989.5194","20856.7236","378.3934","342.7912","2894.583","1535.3684","2373.2494","1400.9667"
"SEN","26/03/2026","13","4269.1277","6597.545","23.0236","992.7452","21352.5284","369.8076","343.1464","2842.9358","1533.1214","2393.1683","1455.3692"
"SEN","26/03/2026","14","4417.1513","6870.5318","20.2515","987.0727","21659.371","415.9121","345.7102","2738.0044","1529.9006","2413.0763","1470.4137"
"SEN","26/03/2026","15","4569.9199","7007.3169","22.0264","985.3512","21714.7427","486.4618","346.0293","3298.2995","1523.2208","2434.7859","1518.3314"
"SEN","26/03/2026","16","4668.9769","7200.3859","22.6351","988.4523","21695.8446","526.6821","347.5835","4022.8142","1515.0784","2416.8187","1628.7861"
"SEN","26/03/2026","17","4811.1337","6996.4096","23.1477","985.8504","22024.2841","542.0402","348.6608","4826.106","1509.7231","2404.544","1637.7618"
"SEN","26/03/2026","18","4924.5114","5500.6194","22.7459","992.497","22675.4783","594.3879","348.9473","5676.2865","1510.1668","2402.1318","1716.884"
"SEN","26/03/2026","19","5027.9261","1724.9884","23.2642","996.681","24644.7783","615.4095","349.416","6867.7558","1514.852","2647.2601","1757.3616"
"SEN","26/03/2026","20","5039.32","115.6261","23.3259","994.1394","26609.8477","614.5379","350.1029","7177.9244","1516.4709","3051.1787","1760.811"
"SEN","26/03/2026","21","4958.9814","20.0715","23.4655","991.5271","26368.1459","648.009","346.6426","7354.4392","1519.4314","3227.8732","1741.0185"
"SEN","26/03/2026","22","4922.276","13.1086","23.3593","991.4754","25847.1451","636.4315","347.1092","7010.1264","1522.5876","3179.8149","1733.0982"
"SEN","26/03/2026","23","4864.191","5.7365","23.5195","991.5419","26020.6282","633.608","347.4125","5986.1229","1524.6974","3028.5496","1697.5058"
"SEN","26/03/2026","24","4830.7944","4.0055","23.4013","990.976","25530.6982","596.3457","346.9108","5079.3332","1526.7961","3023.0942","1617.4799"
"SEN","27/03/2026","1","4634.8386","0.1656","23.3217","990.0676","25202.8545","559.9905","345.881","3889.3318","1528.0892","2917.8351","1430.8077"
"SEN","27/03/2026","2","4575.5945","0.0007","23.1613","994.2918","24382.0969","521.8092","347.3686","3232.1306","1528.9959","2939.4696","1389.0507"
"SEN","27/03/2026","3","4509.228","0.0007","23.2008","987.9098","23739.8215","442.4211","347.463","2825.6146","1530.2728","2870.0187","1264.1988"
"SEN","27/03/2026","4","4311.9204","0.0006","23.4997","983.0906","23436.3763","417.0806","347.1562","2816.2276","1531.6824","2694.7199","1268.6696"
"SEN","27/03/2026","5","4018.3804","0.0006","23.3231","987.7792","23188.3613","409.2252","347.3047","2854.7948","1532.8776","2689.898","1272.963"
"SEN","27/03/2026","6","3853.4123","0.013","23.7214","988.4508","23442.3867","394.5696","348.0045","2910.2358","1534.6928","2717.0894","1296.9486"
"SEN","27/03/2026","7","3781.3811","36.4439","24.082","977.8748","23611.6984","429.4633","349.3314","3114.0438","1535.4082","2830.6467","1422.8055"
"SEN","27/03/2026","8","3689.0281","1713.5616","23.6103","982.6725","23184.8514","450.3023","349.1592","3074.4991","1533.8009","2655.4541","1483.4413"
"SEN","27/03/2026","9","3653.6275","5233.6835","23.6894","981.1701","21597.2043","428.1196","347.9492","2635.1077","1532.2621","2471.7703","1485.4123"
"SEN","27/03/2026","10","3887.5163","6869.0346","22.5408","983.1539","20823.4756","426.786","346.6397","2307.5657","1532.0134","2496.4233","1474.3226"
"SEN","27/03/2026","11","3774.4683","7131.8843","19.5225","984.1962","21116.1103","442.154","345.9892","2041.3172","1531.0807","2533.5399","1482.8623"
"SEN","27/03/2026","12","3823.4673","7207.7673","22.0056","991.8901","21427.5955","326.7573","345.5684","2043.1004","1530.6302","2673.565","1480.4046"
"SEN","27/03/2026","13","3937.1457","7264.1189","23.3491","988.0061","21431.6985","364.5051","345.4853","2206.837","1529.2064","2770.5419","1501.1657"
"SEN","27/03/2026","14","3914.721","7430.4708","22.9025","987.9741","21876.4707","516.5625","345.6284","2355.6175","1526.807","2759.1219","1477.0355"
"SEN","27/03/2026","15","3954.7572","7504.8914","21.8947","989.9577","22462.8947","553.8348","345.5617","2300.0574","1522.192","2786.5759","1483.2109"
"SEN","27/03/2026","16","4165.9116","7210.8703","19.8069","966.3813","22749.4183","572.9093","345.064","2958.4119","1509.4452","2889.8563","1580.5709"
"SEN","27/03/2026","17","4441.6976","6682.8546","21.7644","834.1412","23475.2682","663.8938","345.2538","3172.1753","1506.6322","3027.8078","1617.3637"
"SEN","27/03/2026","18","4573.961","4811.2311","16.5975","832.484","24315.0887","695.7845","344.9437","4165.927","1508.2409","3082.3523","1638.876"
"SEN","27/03/2026","19","4944.1562","1291.6591","19.1286","829.4368","25356.1666","689.1869","345.0101","5885.7114","1513.4956","3042.9254","1715.7218"
"SEN","27/03/2026","20","5005.7528","107.0803","19.0207","839.2011","26155.7818","683.988","346.7196","7163.2938","1517.6237","3205.4556","1716.6538"
"SEN","27/03/2026","21","4621.1436","24.728","23.2326","859.9173","26176.471","680.3079","346.9442","7316.0203","1522.2541","3262.4213","1706.2847"
"SEN","27/03/2026","22","4419.6132","18.0815","18.5055","807.1137","26153.3332","678.7287","346.9983","6581.487","1525.5259","3233.2494","1699.413"
"SEN","27/03/2026","23","4025.7651","6.3193","21.868","796.8372","26258.2001","685.3947","347.8029","6129.6682","1527.456","3181.9714","1667.5816"
"SEN","27/03/2026","24","3615.865","3.3326","21.4968","817.8787","26000.7071","661.6369","348.5714","5084.1555","1527.6443","3183.207","1668.3201"
"SEN","28/03/2026","1","3508.9452","0.1357","21.1344","801.5498","25690.437","599.5787","348.548","4068.4722","1527.4761","3042.8096","1620.6052"
"SEN","28/03/2026","2","3458.5956","0.0005","18.3924","805.8377","25393.9891","504.5572","355.66","2949.9568","1527.545","3049.8339","1616.1773"
"SEN","28/03/2026","3","3265.6848","0.0007","23.4949","832.3053","25239.883","452.5275","355.9606","2077.665","1527.7347","3066.0939","1599.8026"
"SEN","28/03/2026","4","3092.1949","0.0007","23.1702","924.9769","24359.4319","471.1475","358.5855","1748.5702","1528.3002","3085.9404","1576.0483"
"SEN","28/03/2026","5","3072.4757","0.0006","23.2051","974.3213","23980.5623","480.6807","357.4573","1790.7931","1528.8449","3064.8214","1554.1508"
"SEN","28/03/2026","6","2716.2809","0.015","23.2069","973.4685","23899.1992","480.1998","357.7422","2049.386","1528.983","3088.6765","1523.0841"
"SEN","28/03/2026","7","3181.4257","38.3143","20.7637","974.1899","23305.3678","496.3254","357.4956","1987.6229","1529.9219","3076.2145","1513.3597"
"SEN","28/03/2026","8","3384.4669","1527.4682","21.4882","971.8837","22640.2222","460.9293","357.1206","1423.5958","1529.765","2957.4562","1524.2071"
"SEN","28/03/2026","9","3795.6735","4485.9849","22.8807","969.2082","20705.7846","467.2076","356.1242","1145.528","1529.6771","2755.2389","1457.9932"
"SEN","28/03/2026","10","4026.9346","5792.3173","23.0115","980.7882","19524.7235","581.0927","355.8768","1415.6486","1530.3326","2693.7175","1445.5992"
"SEN","28/03/2026","11","3993.7492","5808.9783","23.4638","974.0425","19393.7858","611.4546","355.6832","1810.2578","1530.139","2634.6005","1467.9973"
"SEN","28/03/2026","12","4082.9311","5971.5573","23.3034","957.1813","19284.5695","564.2094","358.7072","1766.7258","1530.1046","2525.7422","1519.0579"
"SEN","28/03/2026","13","4038.9927","5751.9996","22.8477","972.7137","19620.0221","486.336","363.3009","1895.7213","1529.3692","2464.7583","1522.95"
"SEN","28/03/2026","14","3887.4377","5706.9194","21.8833","978.267","20042.0271","541.0234","364.9466","1907.9874","1528.9417","2422.1655","1525.8648"
"SEN","28/03/2026","15","3824.5398","5876.4141","22.0719","993.5104","20290.541","588.5301","364.305","1601.6815","1528.668","2422.7754","1562.7225"
"SEN","28/03/2026","16","3884.5511","5897.9824","22.707","989.4901","20461.5312","633.9121","364.0346","1707.9414","1527.8165","2438.3553","1655.321"
"SEN","28/03/2026","17","3935.883","5666.8124","23.6664","992.5413","20683.0297","645.0706","363.5781","2169.4102","1527.0631","2524.486","1680.3009"
"SEN","28/03/2026","18","3941.9377","4205.6758","21.9533","993.0117","21479.8951","684.333","362.282","3251.9082","1527.5551","2732.8098","1713.2597"
"SEN","28/03/2026","19","4074.7389","1278.6712","22.8191","995.0483","23049.0058","712.0701","362.2155","4918.5244","1528.3621","2806.5288","1766.6991"
"SEN","28/03/2026","20","4052.6144","56.5898","23.0972","995.8802","23919.3648","711.4003","363.1639","6443.4849","1529.2845","2914.5778","1788.5183"
"SEN","28/03/2026","21","4223.05","19.2398","23.3987","992.3486","23764.636","674.9969","362.8757","6434.8257","1529.7457","2964.2212","1773.4779"
"SEN","28/03/2026","22","3978.469","14.0563","23.2793","989.8486","23734.5042","682.4058","362.8487","5795.1356","1530.5113","2970.3287","1763.9416"
"SEN","28/03/2026","23","3789.4985","7.5644","23.5681","989.2374","23453.7755","658.5359","363.1262","4834.6778","1530.9879","2937.5723","1712.6495"
"SEN","28/03/2026","24","3516.1299","7.0403","23.5377","992.5252","23194.9169","651.3419","363.2988","3640.4185","1531.0572","2890.8414","1639.9417"
"SEN","29/03/2026","1","3435.6895","0.9925","23.3516","989.022","22387.1471","652.0259","362.7705","3279.1701","1531.1276","2626.1813","1610.9115"
"SEN","29/03/2026","2","3360.8984","0.0006","23.1141","986.3546","22043.4713","594.1131","363.8753","2368.0787","1531.3535","2512.4965","1568.4416"
"SEN","29/03/2026","3","3027.1727","0.0005","17.2808","992.4598","21890.3112","546.1957","364.6091","2070.1787","1531.5564","2424.9185","1476.1617"
"SEN","29/03/2026","4","3124.9262","0.0005","13.9202","995.3711","21564.3408","558.8034","364.4175","1767.8571","1531.8221","2350.0425","1479.6308"
"SEN","29/03/2026","5","3155.6094","0.0008","17.0861","995.2181","21364.6075","581.5381","364.6128","1550.4758","1531.3881","2289.1383","1501.6845"
"SEN","29/03/2026","6","3172.0046","0.0156","17.1694","994.9487","20985.5384","591.2484","364.4308","1742.6573","1532.1654","2172.1795","1537.8154"
"SEN","29/03/2026","7","3172.1708","30.7542","11.9236","993.2628","20290.7575","564.9507","363.7834","2162.0071","1532.1824","2124.3568","1489.1596"
"SEN","29/03/2026","8","2936.095","1188.408","10.1679","992.6208","19151.8816","523.8787","363.6131","2039.281","1532.4604","2086.7544","1487.8538"
"SEN","29/03/2026","9","2781.486","3684.2965","10.5302","988.1875","17789.7799","452.0354","361.7505","1515.508","1533.237","2005.5083","1424.5711"
"SEN","29/03/2026","10","2960.938","4577.8538","2.3411","988.202","17067.271","513.8153","359.8513","1247.5205","1533.2961","2106.6016","1403.1724"
"SEN","29/03/2026","11","3190.5751","3669.9707","0.6591","988.8661","17266.9059","584.7526","358.1493","1856.2759","1533.1741","2270.9852","1407.6799"
"SEN","29/03/2026","12","2847.6528","4941.4257","0.7357","986.5582","16769.9392","574.9102","358.3132","1470.1582","1533.3105","2351.1732","1413.5262"
"SEN","29/03/2026","13","2965.2018","4908.7959","0.7573","989.0802","16705.5077","597.617","359.7674","1977.2435","1533.1687","2308.6791","1409.1269"
"SEN","29/03/2026","14","2968.6668","4855.3787","0.7213","988.5591","17479.5327","567.8986","360.4488","1941.7068","1532.8074","2305.1757","1420.8263"
"SEN","29/03/2026","15","3382.1391","4843.3364","0.729","982.5556","17905.268","538.3867","360.3702","2184.6574","1533.1308","2296.5296","1473.9962"
"SEN","29/03/2026","16","3618.3025","4562.4842","0.7749","981.8646","18554.6529","530.3846","360.3772","2312.2608","1532.7307","2308.2534","1479.0265"
"SEN","29/03/2026","17","3937.963","3821.8169","0.7677","981.9101","19404.4498","611.8869","358.4836","2569.4087","1532.1001","2306.7411","1520.8208"
"SEN","29/03/2026","18","4599.651","2952.6141","0.804","984.5984","20333.1148","707.1106","357.612","2652.7711","1531.9181","2354.7825","1496.7565"
"SEN","29/03/2026","19","5060.0727","897.1046","0.829","981.6908","21459.5989","691.7811","358.5825","3819.9666","1531.2919","2401.5597","1481.5409"
"SEN","29/03/2026","20","5221.6236","80.5276","10.0103","980.3248","22314.4761","643.7011","360.3756","5502.1278","1531.5388","2426.8618","1497.8718"
"SEN","29/03/2026","21","5283.2889","21.1134","13.9125","982.0246","22337.7183","646.0849","361.2287","5852.7866","1532.3931","2365.8886","1469.8805"
"SEN","29/03/2026","22","5076.5231","9.8279","14.6521","981.4086","22534.831","657.505","358.6363","5652.814","1532.1679","2281.5751","1461.4257"
"SEN","29/03/2026","23","4795.0385","4.265","19.7395","981.4963","22382.9831","652.7149","360.2475","4978.4299","1532.4798","2283.2061","1448.9079"
"SEN","29/03/2026","24","4750.474","4.0574","17.8211","980.2737","22164.2699","655.7007","359.0395","3669.094","1533.2688","2283.0338","1431.0519"
"SEN","30/03/2026","1","4644.5578","0.1816","18.0951","976.8452","22266.0775","593.5777","357.8616","2254.0227","1534.2486","2367.6023","1394.2384"
"SEN","30/03/2026","2","4443.1356","0.0009","20.8793","975.9911","21798.7193","570.0113","358.3541","1938.1561","1534.7448","2320.1431","1379.5399"
"SEN","30/03/2026","3","4192.4166","0.0009","19.8321","974.4684","21144.8636","530.2168","358.9344","1771.8905","1534.5188","2162.7629","1348.4409"
"SEN","30/03/2026","4","3914.0953","0.0009","18.3588","960.865","20785.6636","512.0285","360.4687","1858.9479","1533.9712","2147.2513","1355.5402"
"SEN","30/03/2026","5","3710.5656","0.0009","21.811","951.7491","20790.0157","506.5433","360.8227","1771.8001","1533.771","2157.9118","1358.1689"
"SEN","30/03/2026","6","3579.3064","0.0215","23.663","957.3054","21339.827","502.4422","361.393","1958.2652","1533.6759","2180.5082","1365.9873"
"SEN","30/03/2026","7","3469.2585","51.0606","23.3751","954.4522","22287.0589","548.2464","360.7726","2068.1909","1534.5113","2150.2705","1374.4262"
"SEN","30/03/2026","8","3404.7317","1083.043","23.4299","954.5811","22703.3707","570.9936","360.9975","2244.6574","1534.7597","2115.9228","1425.7555"
"SEN","30/03/2026","9","3616.4589","3770.8901","22.909","962.0345","21671.859","544.9073","360.0201","2258.017","1534.65","2069.4453","1360.1349"
"SEN","30/03/2026","10","3845.7646","5804.9846","21.6529","964.9522","21203.4962","541.5549","359.9766","1754.9642","1535.1846","2062.2805","1368.8706"
"SEN","30/03/2026","11","3902.1265","6786.0019","17.3916","975.5568","21125.5646","505.2689","357.7619","1307.5744","1535.5425","2072.9773","1373.124"
"SEN","30/03/2026","12","4029.1181","6561.146","16.1457","977.5293","21722.68","561.4256","357.2325","1477.6944","1533.6959","2148.6758","1437.6682"
"SEN","30/03/2026","13","4280.757","6293.7547","18.949","973.5099","21954.5336","622.1379","358.4953","1918.3046","1531.5289","2187.641","1503.4573"
"SEN","30/03/2026","14","4444.8439","5643.6572","22.2444","1166.252","22998.5433","514.6702","358.5689","2364.2059","1530.9084","2122.2964","1504.7454"
"SEN","30/03/2026","15","4566.1742","5300.308","21.7131","1398.1523","23797.109","593.527","359.822","2425.5524","1529.1945","2161.389","1493.1773"
"SEN","30/03/2026","16","4606.1164","4485.3866","23.1097","1523.0479","23996.2802","773.5623","361.3296","3181.5992","1527.5917","2276.7045","1594.2321"
"SEN","30/03/2026","17","4594.9009","3834.9843","24.2719","1592.4452","24973.4567","706.354","362.9934","3542.0296","1524.3657","2366.523","1516.9501"
"SEN","30/03/2026","18","4725.953","2406.9876","23.6701","1590.0634","25752.9419","695.1489","361.4319","3982.6636","1521.14","2435.094","1495.3005"
"SEN","30/03/2026","19","5064.6249","816.365","23.8717","1586.212","26320.0042","685.9928","359.352","4209.3139","1522.3018","2465.3692","1529.9885"
"SEN","30/03/2026","20","4836.175","64.3135","24.6166","1576.6041","27266.7337","723.723","360.0492","4947.0313","1524.4946","2602.3874","1543.3631"
"SEN","30/03/2026","21","4609.3091","23.8588","22.6158","1296.4557","27183.7643","708.075","360.4953","5512.897","1526.4733","2643.4601","1529.6232"
"SEN","30/03/2026","22","4318.3923","13.3419","19.1103","973.4765","26971.9778","700.4383","361.13","5566.3012","1527.9117","2644.5676","1548.3276"
"SEN","30/03/2026","23","4148.7971","10.1108","23.8106","886.7976","26528.491","703.9503","360.9394","4843.635","1528.8739","2646.9993","1578.2144"
"SEN","30/03/2026","24","3821.8852","7.0825","23.6157","821.3891","25652.1072","692.2712","360.687","4316.8356","1529.3262","2645.2446","1621.0045"
"SEN","31/03/2026","1","3640.0619","0.5921","23.1808","824.0636","24614.0001","710.3925","360.8404","3819.1075","1529.7172","2639.2858","1549.2738"
"SEN","31/03/2026","2","3631.3985","0.0005","22.8069","824.2074","24040.2366","627.1502","361.1853","2959.1453","1530.2174","2644.7163","1530.5594"
"SEN","31/03/2026","3","3664.4346","0.0006","18.7719","824.0785","23590.9805","509.1265","361.1797","2606.186","1530.6581","2502.5084","1459.5752"
"SEN","31/03/2026","4","3567.5864","0.0006","21.9575","822.2023","23735.3794","551.8996","361.2163","1980.0172","1530.6614","2447.0907","1445.7593"
"SEN","31/03/2026","5","3549.2189","0.0004","23.8295","820.8757","23591.709","553.5384","361.2621","2033.9415","1530.4887","2385.9136","1439.6184"
"SEN","31/03/2026","6","3377.0671","0.0427","23.6207","820.8813","23768.92","549.7178","361.9437","2036.3775","1530.1772","2597.0742","1442.8348"
"SEN","31/03/2026","7","3232.3364","73.3277","22.0522","820.8653","24191.3019","440.5553","362.5791","1973.8713","1530.7075","2717.037","1468.2994"
"SEN","31/03/2026","8","2852.2435","1777.3243","22.8429","816.6843","23726.7947","429.7015","363.0132","2166.9596","1530.6448","2384.762","1548.5774"
"SEN","31/03/2026","9","3000.9685","4944.445","22.0066","816.0958","21856.3713","380.4769","362.8285","2050.0688","1530.0661","2244.2801","1494.3813"
"SEN","31/03/2026","10","3253.0735","6250.4004","23.3254","814.5487","21247.6637","371.8821","362.4992","1908.9149","1530.2083","2235.0943","1547.5411"
"SEN","31/03/2026","11","3481.1876","6518.0451","22.0707","815.636","21541.3022","376.0205","361.6704","1704.7548","1528.1812","2242.2627","1549.6948"
"SEN","31/03/2026","12","3483.6991","6462.9737","23.5792","821.1664","22047.3052","425.2456","361.9642","1912.3293","1528.8864","2233.252","1554.7918"
"SEN","31/03/2026","13","3457.12","6067.2959","23.2653","817.4346","22903.7035","446.9259","361.6808","2324.4339","1528.3602","2260.4549","1571.817"
"SEN","31/03/2026","14","3415.1883","5898.9899","21.5499","824.6607","23734.6634","436.4545","361.8336","2592.2964","1526.9446","2447.8725","1575.295"
"SEN","31/03/2026","15","3446.1495","5184.1563","22.7238","819.6822","24594.043","378.2694","361.8282","3144.5993","1525.3614","2503.6049","1618.7695"
"SEN","31/03/2026","16","3497.2213","5000.3066","19.6769","800.1725","25093.3316","375.0393","361.8911","3742.9344","1518.5642","2512.406","1649.15"
"SEN","31/03/2026","17","3417.8758","4566.1542","20.6316","822.4917","25651.0805","399.0162","362.1269","4185.1923","1512.3859","2510.8334","1692.436"
"SEN","31/03/2026","18","3447.8093","3572.1872","24.2354","819.5822","25771.0372","497.4381","362.9857","4722.4824","1510.5518","2509.0697","1870.0301"
"SEN","31/03/2026","19","3247.9274","1142.1761","23.242","820.0624","26697.7149","523.3475","363.0504","5810.8484","1510.7562","2615.8034","2167.4644"
"SEN","31/03/2026","20","2999.9144","91.3731","24.3634","822.8156","27662.4316","523.8019","363.925","7003.5639","1514.6807","2680.1405","2249.7784"
"SEN","31/03/2026","21","3050.0088","19.0191","23.8943","824.2313","27794.2205","605.9109","363.8635","6999.6354","1517.9839","2696.6813","2249.7288"
"SEN","31/03/2026","22","3047.7338","11.565","22.7999","829.2119","27875.0837","620.7774","363.2741","6093.8869","1521.8333","2700.5671","2205.1607"
"SEN","31/03/2026","23","3028.6802","10.0418","20.2787","832.1901","27806.8171","614.0234","363.1526","5097.1442","1525.5356","2699.9213","2104.6112"
"SEN","31/03/2026","24","3366.5459","10.0309","16.8863","833.3137","27370.6924","551.096","363.4684","3736.9214","1528.0309","2661.4912","2073.4161"
